PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
490.2803234227165,47.65647868646876,9.1455642582281,74.3826411610595,-22.548119208761186,5.8651770994345735,27.601974461089775,-19.603742346687874,-8.383683369732882,-6.328210731919971
-265.91415962119413,-0.16029639589946498,-26.447644822958644,-48.44145173355393,54.44027866949608,-5.14410394107904,-28.231524608141605,-10.636289843859537,-17.758861777817692,44.65771922078158
-665.3206293574476,-58.012606497342404,76.58588890350889,-5.717091416669398,52.01858900939488,13.787328438695075,-17.38551980665235,24.914194158230977,23.87743153029137,-9.494509698205565
-238.15928661211126,43.81925427907086,-13.796660492519877,-52.782244034877635,21.63613876183916,-15.809273121046326,15.485049109501972,-15.196316126231277,-20.99628349628396,-2.173819872738588
-411.18781452265455,66.59082872582702,21.37914302078039,47.01848640955198,-19.745345231652248,-32.71200778629712,-34.73705546126887,-8.864128189852675,-22.645542897543343,0.5847025555141354
-140.1325524572502,-122.88421959592657,95.81935181286816,-0.39678722616815776,-11.301297702889975,-42.165663688589284,15.254063083844624,33.09061726268802,-19.163924588932698,-6.605861674812997
625.9227313858898,-57.91120492523942,-73.73651186856694,62.946766526098585,-18.383556890675706,29.760454695098588,38.439762665002284,42.55305954784253,-4.384072400576882,-10.889760037756052
-566.544356635889,-80.82136550613214,37.30003978297472,27.288532077937035,-6.902718794328382,3.814530747850581,24.53145323648959,31.187174169054607,31.985791334249452,1.6325977196541293
1010.7488863501612,-47.95112322473277,-118.95703862290547,47.44292417770373,57.102575450963535,6.118364706759045,27.75437117035186,-23.5374082749306,3.453530317960414,-7.3496126474701375
-417.9457689816029,-33.65500826079723,-61.52917542603715,-3.386493673315158,-15.242369752722034,27.96392664509341,25.78638611668044,-12.906258235201712,-24.457338573750626,-2.0436739538378506
431.18150044622075,14.55531042731836,-68.52022328067436,47.34506519749317,88.18162756370936,-14.31407317706896,-40.11574138043183,-14.55546573019738,-8.113917023226458,-1.713297966981984
-877.559196192951,25.628746205216515,-29.325851187565796,16.577129440870678,-12.459514396081818,7.231782969918397,-18.464787395131395,-7.175701075213787,14.04755795115921,-3.1640511114617778
-900.8160459878038,43.462728810154886,7.176573057392657,26.740544877433052,-11.461603197091051,3.349578629840642,11.275179791317498,-9.881878129493508,-10.085654276838198,-2.712520517535048
96.78277721057748,19.45828035379401,35.609135555450834,-41.762850121023675,-23.180761307581065,-21.176828600164797,-38.904752333008744,-12.848297406070216,-15.34946812002373,-1.4878267495972328
1003.7305436395231,-154.29748495469568,80.39509831073089,-25.910302764568705,-13.692674736936517,12.526868866292372,-36.64224402227794,48.197506118204004,3.196747124376042,-10.80228170549018
218.81035343513008,-54.70243775700944,-51.91260921470483,61.40950467702626,91.02920025717434,-7.770053054970079,-35.15991513194253,-13.725996410778937,-13.00591636807194,-1.3849309667497218
-296.90994071226703,-15.450770149226734,94.44299850310678,86.05006726504435,-5.396430019362401,40.01492413744729,33.8696930408269,-8.35393955787089,-15.974215375352774,52.12322949349425
774.789229093416,29.570412292550913,26.13958511272125,75.92385875038963,-22.450762684971863,-0.856599569970518,-41.343289493735455,-14.76247528345938,5.477638366233233,56.82738604299602
-753.3371800612255,8.897136140989858,20.067008208648218,-28.94842625428446,-12.15905361326265,21.030062494653166,-17.315804720209705,-9.335494930329883,19.775336948071686,-5.321558220653853
-476.4931694982437,-42.041453829169015,-44.89460310411021,-44.06313892660862,-17.40675534244021,-5.964062738748272,15.799769135380664,-13.905448807015503,33.126750501596106,-7.5562741313206
716.0323932560211,82.77844904238101,69.7080424336822,-53.64859218049213,-22.903831682725645,48.17126008594543,-26.191100147717332,46.60357763260008,-3.8465682162013266,-10.400885933792413
-510.5405565713851,38.29013944966097,-13.299535245475386,-4.46043045761764,43.19606604181485,-17.501275247434542,12.320876986824981,-14.440603481382098,32.930270204384584,-7.6746513543576755
403.19542564951917,-33.40612227033786,32.06941987530358,94.15307716425441,-10.380856358897322,86.4924222941625,-10.697970268473025,46.22707099872975,-11.061594615886445,-9.698895862877665
-419.95395214994437,-49.674859280329656,-32.14876694204232,-39.03170170494049,-14.6807021362239,23.80109312958446,-16.200533759473196,32.73140758329913,-24.3871234314502,-3.0184050526017385
-800.2613285904331,58.835780876920396,-11.993545136176499,-12.661925991647273,-15.687023077165506,-0.1514840242337172,11.94560557568142,-10.336583844172344,21.611293479654815,25.090905328716076
1195.8457886576734,-170.92137269875514,99.51782352297141,-23.237105267451657,-14.664308992303702,-12.184388015963835,21.942690292163455,-26.649543151924153,6.821957286021991,-10.014793625724424
-882.4728584831375,-44.864897593935915,-23.005546393795,-35.35827488372132,48.17382670079112,-20.1311472857357,-24.74179165541356,-8.689668938282935,12.4996280569591,-2.6615679297953734
-914.5824213760815,-29.968216605769662,-52.14499211350267,15.190056540146841,-11.10891691881142,-12.21701534996136,6.973670225347188,-8.860622845628933,-10.700404836254716,-1.1679117715479248
599.5775071134913,63.05728248281186,-33.637542529166225,-13.772028457757251,-29.602787619727902,-29.650481165854465,24.07920023236577,-9.82463034269809,4.8735967908055216,73.78069191187352
683.065991039211,-54.649276014101034,45.26913026789522,91.76037706578627,-19.757577350573207,-45.46657765481296,-51.7900879794637,-15.311903149859546,-2.7420972767901066,-3.263132654837701
-1005.1308647324834,-28.653614076662343,3.95126633418713,-28.02444646607095,-10.151435910697188,-18.805546352648236,-23.163700235995172,-6.876081664875003,-14.206202196578413,0.08465225284413447
123.95766903668118,45.312391118145484,-3.526893165735755,1.7603802309089573,-21.963801645721556,12.242379102730427,26.395547790787596,-16.22628607721111,-9.035049753282818,46.70185043319257
-303.8190026097425,-33.4109138898341,-70.1411794354177,-53.04678132313312,-19.358808420701994,24.070610758431364,-20.88351220346707,-9.923355009039508,-23.14866912890465,0.06878462982340217
-337.43605655813496,87.60814067473935,-3.2347847198924917,-6.400762482366893,-23.88199104378225,-28.287640104494052,11.720259141670674,-13.206902265332644,-21.868597429160985,-1.4316880387966493
22.599647465560565,-53.18250226564511,62.304612401642665,-19.84528346113407,-13.09978529281156,34.214987656093726,-23.80276038774727,-13.458644674689255,-17.92877616969062,-3.222617062546918
1004.2742778775646,-168.084238106813,109.55873573982294,-15.469049063382599,-9.98179923113161,17.538836225652535,34.34750530662371,41.66246420717069,3.056357643463951,-14.794359162541301
171.2274647914271,110.14600826536521,16.007981732662856,62.34015003023423,51.823875937076096,22.320691334275743,-28.078115402993774,-12.547170390689795,-8.989930799181835,51.604597401211045
-67.52333561833188,24.930328917975174,32.40634199076868,-38.18968559128068,-18.838565142576048,11.890153013221841,28.18893500405472,34.05694617204323,-18.677226653740004,-7.833538964951103
486.55227229281445,109.15131865061174,4.335839713666326,-72.95389690699481,-31.62313058770641,-21.53486527472731,17.06941824966016,-19.74796387440631,-7.0970273104438455,-5.18340016739732
-304.64213823509544,-96.07163183112749,51.80828705263381,-11.573038420293486,-8.86909348916636,23.636258333997965,-17.81631847302117,33.82910833337544,-22.53389887681829,-4.652517666865022
488.37200641436743,86.1933226102502,45.44319320302557,5.511176389856438,-25.98210248599406,-25.405295705157997,16.154834059263965,-20.029943963027748,-6.96575047899926,-6.015425323835994
-180.9898090970678,-117.26423537242056,87.19630779364702,-0.02157204087210829,-4.822055573427643,51.351435309166426,-12.561757759819548,35.05278514233487,-20.941724300767987,-6.493095337279604
-400.6127390021893,-65.20800392111833,1.3787589874722492,65.20545148854893,-7.616283187457641,37.05670694235066,32.14589222570566,29.912421037139552,-23.569909488978002,-6.249753869420251
-977.3422353937445,-48.650574865962625,42.01141873332691,-14.356818703474836,-4.491662464594321,10.202225018426486,-14.548610757767998,18.264346099862887,-13.817728249233634,-3.4303455816234325
-840.2431543363139,9.082825802464257,71.54325278578199,17.591360551852347,-5.645375424487686,12.659132374184583,18.562776657533256,22.897266538416723,16.529287072672194,0.6888665230951344
807.7463677146707,83.73344761810331,-71.20353872490787,42.26150745698838,-31.2280322718706,-1.7788918425477398,-42.76145879440011,-14.410823198579088,0.1129791358885619,-2.818109826635109
-133.22304708498973,53.69439794061249,-25.38955685127577,-4.873453770388792,-24.00396741894098,-3.671219907037502,-30.8648290422762,-10.249820351368337,-19.235606743429315,-0.09367283785894706
566.5428114909214,-62.38076377224848,64.0563957496528,97.5291257105515,-14.317061081225432,-2.4863629732398227,-39.69089507442979,-15.353151172058592,-5.68059052766904,-4.350615334295541
243.42480287108242,10.165755299284797,-57.778469894880566,-69.91636013469397,38.25176705622219,-12.635743648940396,19.837847537870445,-18.805465689985212,-12.567027653938542,-3.793327872490792
1110.3083543079688,103.14765176482335,39.886875769445574,-79.73164542996778,89.6744167107327,-6.850593889649488,26.747863876384606,41.65908438539087,5.675079095483522,-14.154337220166937
-18.757848934920958,37.90509491984207,7.823716420446351,7.505806564312643,-18.152734606624435,35.49629084970374,30.253121188818028,-16.499611313740857,-17.769421268290127,-4.823159035394032
-400.8622289750225,-63.586351295743235,-2.1033143977714577,64.66399168845582,-8.423142948875075,39.22059737201895,29.323241932102867,-13.399036141376865,-24.18516961442864,-3.2484744017960785
-764.0398276511189,-42.711416100626046,-31.083546389829024,-0.31840555133729254,-9.891716833013792,28.42032710109337,-14.246650080670205,-8.52318883486402,18.771362548587373,-4.674306096938682
-43.06547053091697,-19.162109468710113,-109.93220288915408,35.626699380522496,-20.918390681504412,11.076840058502817,25.255910023738544,-14.597194480928547,-17.32044307128085,-2.5839392449901437
-1003.7367257695738,14.350524479157613,27.560026821767707,25.277690050409518,-7.629769736610569,-2.987343594610712,-19.92429532371893,-7.056254305598059,-13.64360008387544,-0.937412801737755
-413.0596172103485,70.38916036609935,20.61000648771776,2.3140078269826247,36.25311536272112,23.058395362894615,-21.08288292852653,-10.584631439566037,-24.036296868301093,-0.995856143013796
1.3416426866983784,21.668377907716632,37.39115175759737,-38.33961521659264,-22.24983572488858,-22.004111271788993,16.24864315852542,-17.049414967082026,-17.685028103710337,-3.7699843963449253
1608.5999052354346,-38.96070907219693,-18.246553379183908,-85.53234559129154,-29.15021848734001,-5.210802412051022,23.105761728294183,-28.37539940563615,15.74689879592447,-10.556413929048828
-1083.6181298465444,5.192793308433309,26.836397046377947,19.942844879974245,-5.219880075534507,2.596447138763131,-15.74151682213283,15.216572496129452,-15.81985302919728,-2.2922854186313377
-704.3265924185016,67.0320639755026,-6.906141500874248,29.0848976371946,-16.025106187370852,-2.195795993926744,13.177850083039377,-11.547321642765809,24.147683916950978,-6.415346243589514
-236.80292021871594,45.2948955119674,-19.529143896669616,-4.3438780472282374,-21.8772433196301,-3.0715424382186853,-29.30803570334099,-9.823268198153533,-20.48304893695644,0.03151718442683915
988.4452993094715,-10.227242558389193,-33.82272418495097,65.26955731984062,136.1854241822689,-10.637182336153986,24.88966755568279,-24.176745854091152,9.801019845662942,56.55351783220205
1473.0074427406635,-168.54076313499974,73.73845904916229,-37.821110890638046,-19.404304270425015,-17.94132568308691,-55.751731428069675,-21.576239608533594,12.49721859466095,-6.913380130152752
-597.3914464574395,74.2132487064345,-2.2776989736977775,35.26164604639426,-19.266653946983276,-26.88153268730153,9.156231371488634,-12.323239858697544,30.311469340384154,-6.792451885957988
451.19717230187507,-158.13617751866042,127.1337747895234,1.1167559280953299,-12.258206297847067,-36.72309129041279,15.556052581028911,-21.15836658870696,-8.751004290084712,-6.309796330299718
67.49529299882147,-80.22613154829058,-0.15365426156605544,-36.690036031500945,-21.98832912459028,-54.82685589526676,9.851355831395235,-16.76888246143713,-15.885341949651412,-2.449912649818781
1660.2143793921714,83.40043576951597,-82.48400977021484,38.29452819225014,-35.65015874710802,-27.68885806808433,18.362943023763954,-25.964942816376357,19.356554768194133,-9.192167430596218
44.48030306531837,-71.78393334035098,-14.611061811692084,-40.17355631813873,-19.811903193082614,-15.937058197140894,18.838088833402523,-16.877464292884003,-16.729160207183934,-3.3168514923538654
1145.1338087915738,54.628785139732955,-21.522331086659726,-12.54650556984388,-28.665155358240792,25.472872874695874,-41.26406401357874,-17.989307488863155,6.051975184187654,-5.620173750291481
169.60745307327488,68.21155261488086,-26.79927378155682,54.29943647731366,87.92052097856096,-22.48633294211122,24.178688017788673,38.55531650068022,-13.685278855271143,-7.838283275337491
-281.2674851828689,13.606672593235572,-56.865066438605616,-9.176663840193498,-22.15807415861474,-12.99628659660551,17.15954007303617,-13.29700250824585,-21.41701146673778,-1.3322188999834932
741.724456166965,101.17022679194564,33.973453182228624,-71.22295864288888,77.08285777936109,-5.231441504457916,26.45398909915386,39.399765259602724,-2.0597757316464502,-12.053797045241875
-1059.713205078034,0.6892023595454759,-15.979560994503863,-17.167025619884676,-8.964773925792358,-9.379530595191513,2.511286424759497,-7.808688213357195,-12.802845750879415,19.710639705359185
-322.3451621617677,55.28784649716191,64.90496611366673,-28.188027215112978,-15.67426483529739,24.196405594420114,28.288849837908124,30.238082792244846,-23.330575695213412,-7.29039158349422
-304.1791665954406,-40.729691629233066,-53.83820198641863,-49.41588598908758,41.421857565172736,0.22040450161655656,-26.76843078329736,-10.901955814215203,-22.954841409094943,0.3387767658360359
-828.4288691653467,-20.137379179799765,-67.21168881783152,19.799074698349486,40.11528482944452,-6.717764570950036,11.76505007062639,-10.972357104784079,17.44318803793551,-4.664230553348928
-328.6504568294623,-54.22768965449177,-24.149554231764284,-35.206340430636395,-14.394732168414603,37.49398818296585,29.78183727641165,-14.552974785573227,-24.46789337701785,-3.131561192378031
-482.38025693880104,51.979008859263146,-32.17055210535039,-7.260466243349484,-20.050838478662527,16.021683957912963,-21.99972319442344,-9.732997768196135,35.272414682931895,-6.195122037997135
1309.4823473201718,106.06067526934801,31.81888778337266,-9.136000428343081,-29.931896534119726,-2.6037377889504985,22.74592468638663,-25.81065993644247,10.161502609324788,-10.006755270067288
913.7028228813354,-61.22145924314525,54.6604177244027,-42.87326997447426,49.3923289482113,33.36270340814294,-36.167082852774236,-19.876712067641222,-0.5238973940577676,-6.489786801342736
-508.71393738201823,43.611206319410186,-25.799851688336645,35.380418749108415,-18.75812127786897,-17.31428152983579,12.61560997081994,-12.812759329645093,33.86657856763338,-7.315004049905789
1549.8285787495802,13.058293431680184,49.473994347249985,7.346828347033515,-25.24875467279359,-5.944563633366194,22.732432966861076,-28.13481768373226,14.707712104854721,-11.452092783276838
509.20546705476136,-50.4705152222559,-83.22408244565615,-6.676589332406159,-22.504248870747283,21.019889161104835,30.35253512162032,-19.578360644938236,-7.880578734219803,-5.617172765996893
862.089702356597,-12.806971440668178,-27.315437323821982,67.30364240703553,105.63749147430629,11.766412380874968,28.478022861357346,-24.138453869928192,-0.010812437063592029,-8.13609351545697
-400.05098102518787,10.347936603052204,43.93696071008796,-26.003984572044107,-14.146848080546306,24.829525665204848,24.23629329334822,-14.528407140878825,-24.915335989955942,-3.4966493047543996
514.9046554703655,29.371093427275014,-101.80124662328151,38.42550756684906,-28.449914383973887,-15.004772316600844,21.394454817836007,-18.040443914294443,-5.764981141647047,-4.174424632181286
302.8083299999787,61.4436107468692,-29.979599966936334,52.62086583155332,-25.21623123839652,-12.996421040207279,20.73847285285376,-17.365603848498946,-10.3744678171098,-4.334143578592567
802.6094753540547,-23.826089235236083,-11.230791221242319,3.968534707853756,-25.16401593943662,-38.07824048834347,21.08654589720483,43.51975088893932,-0.08409316806779898,-10.717794375029483
-580.0702898666384,-65.08993623128337,6.072237696755993,16.80029612613751,-8.153639226775912,38.933896616413755,-13.522401374545597,-9.508840931154806,31.88983315257389,29.820490547537496
-471.5575460831558,47.16616438141985,56.700683477750864,-29.509766708548195,33.04351524443049,6.514949331649765,17.195826258223022,-16.065577848674323,33.077636154671424,-9.691897064805504
1046.8144084653204,18.695154958085382,43.21778940875578,-62.91976428635633,-29.6711993379224,-47.846080859844605,12.155950815728119,-24.581901969930723,3.80647364822482,-7.7996052856517135
-905.5246923419463,-34.444858279129726,24.369822497231112,-22.13769062102372,20.19416066510692,-22.27319532428033,7.582140444481521,18.731097489229438,-11.059140970710441,-4.4004061352685095
-527.7473760517136,-17.069478684585278,-3.7147758411963636,-37.255752031360544,-18.253011920741688,-34.9225241370719,8.2677960155324,-12.882949021493484,35.47030597716494,30.970462970916774
-396.6200482178615,34.60211209116804,-4.381977517485437,46.54697912157346,-18.33830188952919,-21.797005470603317,-28.29222206500026,34.719356312445086,-22.27681309382414,-2.301538659895828
-1027.9219003619623,-7.419459263886424,-21.60073322942958,26.00272667958704,-9.688318622215686,10.580375118351983,-15.410470327813677,-6.123439461028025,-14.151069796449175,-0.26474582055210527
-938.2639597889477,15.29601094838624,-9.599364667815816,-7.093845893438562,-11.844095144174151,-1.9335823171200524,9.414531757152982,-9.51833458499966,-11.569579963691458,-1.9717004712758608
484.3661745180425,11.398793989058305,55.78622897230678,20.372181509099363,-20.48719204300594,-1.9264563720813452,-39.33698818506936,-15.167444405287398,-7.801221310271535,-3.8484751132569017
864.2103792528344,89.58336483376074,58.94117067972176,-62.64129138018381,-25.200757412052123,24.86212265694626,34.39763911453021,41.87761906014317,-0.014850331506963244,-13.630075494255935
840.3890178280981,97.18324048457045,51.24465041153358,7.324701752585938,-24.2224967223453,33.59475202288567,32.60547506180079,-23.207489389083648,-1.364710272758634,-9.19328897507388
167.00839314837935,-53.470250573486325,54.91722163991593,-28.487746945719028,-21.33427144373983,-55.59880406839903,-47.89791858600323,-13.318487564975555,-13.784320549185418,-1.112328436581493
952.6849883134178,36.04702950578411,16.518600518214917,-69.4256788997409,-25.239928694515495,26.222537440734264,-25.87768583241226,59.75295403351543,11.983613791791008,75.39789164638569
1011.2897352188911,-37.82260328187566,-141.895436145721,41.76052605942121,-25.47369638557598,27.374389123733792,32.97400453285786,-22.103631717236443,3.3380393889669584,-7.4030058520408515
223.1076745422447,23.01922684399814,-75.98603113120616,42.221877584400985,65.15033633250427,-26.836139244334305,22.15330571642624,38.271250351751156,-11.377403952398877,-7.140451951075016
-673.6520912987628,14.612180528192297,16.1739552816789,-33.97345342250945,40.05905841212348,4.557101949232663,17.52280197705911,22.031846699981177,23.881421895786072,-9.842141563254335
-762.5726158335317,-36.14565155390114,-43.267146350115546,29.97623455097566,-9.568758916841077,22.750415872190256,-12.905556524085783,25.19422368992575,19.866123659596834,-6.694983558907288
-1034.343325581608,13.177239281283093,15.472917421741547,-32.32816441691615,-7.994597403217472,2.377495857796154,7.271216403583395,13.591503245510374,-14.66600382750926,-3.418882303503979
71.42553249988691,-16.517215247641587,-4.399830640933047,11.777849662363487,-19.887911367003362,3.969416892364398,-31.373575242201095,-12.005697351587564,-16.17234934813265,-1.4535764678096927
-183.5959352391651,-70.40299352109544,0.5682209931348527,21.991486825892423,-13.085599092997711,11.625778024640518,29.13953634911634,33.804919368111925,-20.65868985362959,-6.743995608468916
201.71951045676792,74.48472023103274,65.81655071875726,75.15433728525866,87.84646523522979,31.62926322080908,29.872868270609317,-20.31226919935446,-13.831056152258894,-7.148179817825566
398.2689256295034,-76.07933264844442,94.03964469395542,-21.845615342118332,45.77511809596753,-98.97487839754056,-1.5563050268402776,-21.361414614036132,-9.156683901940053,-4.600393632344734
2.8114868736215612,40.80374819490608,3.9730883765418508,6.770633143455662,-19.752841209061597,34.585717869959865,-23.443471525475967,-11.84738461985113,-17.64583001014421,-2.127753593789807
765.2945118971375,-55.9349316364294,-89.91788078969492,-78.59770959544615,-24.665315148047657,28.15867395407342,37.34718769545768,42.226788882613185,-2.704661962577779,-11.29055443361918
1104.6700023356589,-7.910846124428716,-51.62946308600792,-86.44363503861115,-27.250792345161077,10.995300710371996,40.824452005659,55.380625060534136,16.001420998344305,74.74785931407979
519.2145259037243,100.74312268753438,23.05835493617093,62.82977254536445,-25.023573389508734,1.1964642498245617,-39.15840698826479,-14.137750676280541,-6.1997646847356815,-3.4595938545117284
-1059.8001329042747,8.09717570987128,15.72532433948623,-31.597297208455807,-7.50010715154552,1.6782312405456938,4.338399696641808,-8.951825698795794,-15.732350085171337,-1.621553076281868
-1059.326989229334,27.098567234030483,-4.389407203394253,-38.61446924879457,-10.593800625532104,1.5373361947974926,-16.110250709918947,16.669864086002413,-15.084007293788405,-1.7020148836580962
-356.73798577077173,45.887237388941514,69.52920491015732,-26.399628674312407,-14.897160466000116,13.158297733633034,24.076222314358276,28.793318866080092,-23.191408223235165,-6.850038081275648
-866.2591580036323,-15.909543011196888,-8.36788580470634,32.924183122080024,-9.988193232971838,-8.522870040438844,12.37097241300572,20.771320008556394,16.06580724867678,-7.137864982255132
1088.2744694520625,107.98640089490853,33.296139119806874,-4.236927639618536,-28.273463685401506,14.567319254690231,29.113885709950175,-23.272975389563097,11.890389572330879,56.49041517090501
1078.0340130191566,-58.46847258092593,45.90588436469435,-47.99674553771387,-19.79077840564516,31.87406187722845,32.91916598684757,-25.8259030748804,2.7146300314807164,-10.176551346955778
-606.126973025913,-47.61125793733286,-25.816938647160793,-33.93533094085748,-13.480297960456546,25.21296344221468,-17.384849471018654,-9.85348338350952,27.325641056984654,-5.823649997211755
-946.6929652296594,17.64832799514417,32.394597550487774,-26.97425063534707,-8.728910460892095,11.814054117238065,10.518556311500774,-10.361533551582385,-12.712985533231027,-2.9882683294564587
373.5121701929272,-39.49496615826633,30.39319144124999,-39.918620138908885,-22.47123252009453,-16.282570593341248,-39.78796598186919,-13.543221906463385,-4.728376697179762,53.372899099026725
-1034.8688623034466,-40.467966832865166,-27.507737344718773,-33.868120338076515,-8.239465689661316,7.821350017890992,9.574241877147319,-8.831552005337695,-15.380305723111166,-1.3363069855213885
-1034.6984829526507,4.708876525679372,-17.546497269194802,-15.760178802645967,-8.82446883289797,7.89896476755815,-16.250297899615603,-6.434143423914118,-14.611036712211488,-0.1752984185306132
-759.0954431529701,33.17219741749602,-28.55578857970604,22.779423517965142,-14.021907241726723,-2.2957264827732864,14.698445555778797,22.527578317805983,21.101041490033975,-7.843934426664427
248.83396726613364,102.82905778390314,7.145499575624742,-64.66361602546633,-27.640146532841573,5.142849853282502,22.880424792309697,-18.292591093851147,-12.151485833821864,-4.913643416316306
-1030.7912427879496,12.718337021119694,29.98958856170573,25.799834575605303,-6.665602579704545,-0.10036668042419095,-16.969749720577127,17.6116803441904,-14.168043053286791,-2.6880985218208537
-1034.2881484226575,-45.111673094518125,33.005882498444755,-17.367516400744073,-6.190918578104244,-12.704169904261006,3.9688943905509326,-9.475354379888586,-15.375737029720892,-1.7729531698329555
402.0210330905961,60.019818658861865,-32.16210612376322,-73.15993038506126,-29.315674478034627,7.4473559353006085,-34.55927356716052,-12.758312559897492,-3.1597971995589145,53.346284332829526
922.412779846861,94.18485218990175,47.48967038301815,-69.2110116333188,-27.51039841107215,7.1039849410248275,29.76083944631779,42.2708729262805,1.8448113658103047,-13.242687787342502
-150.90322333677818,66.87981207736367,50.246563128776984,12.482942153318831,-20.945140602828545,-24.974539366851573,14.667135097350119,-14.731606141364031,-14.321798873731696,42.997038918670356
248.1166671913236,54.15426952386649,-11.003114330449565,-1.865750725224899,51.013345477927544,-16.505417511689984,19.781311254421574,-19.093076802800397,-12.715950549442688,-4.476647620723586
-971.1342604086176,30.868132860707803,16.11228808569892,-4.384429972504655,55.848787788280944,2.816565511269757,-19.036488361578552,-8.402553594131136,-13.10676977003784,-1.2213293968443
486.9094597771775,106.94630199570487,8.785710829321241,-72.23667676988524,-30.476078030190823,-24.177093658435275,21.022118105590494,39.80571319426064,-6.307314463909556,-9.327669260179091
1235.0708314098993,-48.30807267271072,-139.61186759465318,-105.65650237829712,-33.004385220269874,2.8041304544333716,26.64834169142901,-24.772565200548705,6.778071216364843,-7.6017632229913366
324.65480087710534,12.994921575503696,-63.34955569677478,46.915490717517656,69.46051814759437,-13.322285043571648,20.608288389635973,-18.89528114641203,-9.928629365691613,-4.332124213964142
-623.6344524625074,74.34260265200508,-13.124645317098826,-11.594226511788648,11.472268505233682,4.7011136311798865,-23.22266920082415,-9.511423114691297,27.06003190608322,-5.175812142855185
-1062.4730044866567,-67.65059781488327,19.93709940019464,-20.556088612530644,-4.7384430578464025,-18.768015980836175,0.07295076258627908,-8.646828276641951,-15.934140438866418,-0.9371858239121243
-973.1059031426136,-27.785055873782113,64.56766228061784,-9.54158024777017,-4.5811774261632925,13.050105892226474,11.693812612510552,-10.859546935576562,-14.149720646371371,-3.5787556521981903
297.65253000110283,-14.554826859299382,-10.938718776899998,8.41465564668217,-21.602926353867474,-3.73169511264833,24.30824855302,-17.41373767996722,-5.68154638915729,49.72492726638082
